mdot,F,nchannels,tau
0.13210832400556075,7.843192604663456e-10,240,8.903682663748292
0.13210832400556075,1.0987464352260026e-09,240,8.903682663748292
0.13210832400556075,1.379032313631023e-09,240,8.903682663748292
0.13210832400556075,1.633085761367264e-09,240,8.903682663748292
0.13210832400556075,1.8622621317392514e-09,240,8.903682663748292
0.13210832400556075,2.0751974169000597e-09,240,8.903682663748292
0.13210832400556075,2.2729890984290684e-09,240,8.903682663748292
0.13210832400556075,2.4558279794955554e-09,240,8.903682663748292
0.13210832400556075,2.6259132188616915e-09,240,8.903682663748292
0.13210832400556075,2.788697209331166e-09,240,8.903682663748292
0.13210832400556075,2.9406522727294786e-09,240,8.903682663748292
0.13210832400556075,3.084951690956459e-09,240,8.903682663748292
0.13210832400556075,3.2202686406103785e-09,240,8.903682663748292
0.13210832400556075,3.3466315378414634e-09,240,8.903682663748292
0.13210832400556075,3.4645258895708917e-09,240,8.903682663748292
0.13210832400556075,3.570345635031493e-09,240,8.903682663748292
0.13210832400556075,3.6670792302046492e-09,240,8.903682663748292
0.13210832400556075,3.754304948556681e-09,240,8.903682663748292
0.13210832400556075,3.833451220890222e-09,240,8.903682663748292
0.13210832400556075,3.897597162588388e-09,240,8.903682663748292
0.13210832400556075,3.9545647830298396e-09,240,8.903682663748292
0.13210832400556075,4.001348643137545e-09,240,8.903682663748292
0.13210832400556075,4.035338985895783e-09,240,8.903682663748292
0.13210832400556075,4.062979507847492e-09,240,8.903682663748292
0.13210832400556075,4.073154878121462e-09,240,8.903682663748292
0.13210832400556075,4.074551695235925e-09,240,8.903682663748292
0.13210832400556075,4.068575719301395e-09,240,8.903682663748292
0.13210832400556075,4.048458893878501e-09,240,8.903682663748292
0.13210832400556075,4.018936162091387e-09,240,8.903682663748292
0.13210832400556075,3.976172773770045e-09,240,8.903682663748292
0.13210832400556075,3.9233205629433014e-09,240,8.903682663748292
0.13210832400556075,3.8600947872408416e-09,240,8.903682663748292
0.13210832400556075,3.78952599099693e-09,240,8.903682663748292
0.13210832400556075,3.7050527777511487e-09,240,8.903682663748292
0.13210832400556075,3.614326869963335e-09,240,8.903682663748292
0.13210832400556075,3.5107942197556577e-09,240,8.903682663748292
0.13210832400556075,3.397220020571109e-09,240,8.903682663748292
0.13210832400556075,3.275994065354046e-09,240,8.903682663748292
0.13210832400556075,3.14523936976317e-09,240,8.903682663748292
0.13210832400556075,3.0065326598168827e-09,240,8.903682663748292
0.13210832400556075,2.856474349446136e-09,240,8.903682663748292
0.13210832400556075,2.6952678213381215e-09,240,8.903682663748292
0.13210832400556075,2.5248882358216807e-09,240,8.903682663748292
0.13210832400556075,2.341642678011566e-09,240,8.903682663748292
0.13210832400556075,2.144380353531394e-09,240,8.903682663748292
0.13210832400556075,1.930422584590914e-09,240,8.903682663748292
0.13210832400556075,1.6983789932843472e-09,240,8.903682663748292
0.13210832400556075,1.440325485284875e-09,240,8.903682663748292
0.13210832400556075,1.1565506464570282e-09,240,8.903682663748292
0.13210832400556075,8.40938015945037e-10,240,8.903682663748292
