mdot,F,nchannels,tau
0.11856953989187753,4.3239119464217815e-10,332,9.582398185641916
0.11856953989187753,6.020209157776613e-10,332,9.582398185641916
0.11856953989187753,7.525406496886595e-10,332,9.582398185641916
0.11856953989187753,8.875077125740034e-10,332,9.582398185641916
0.11856953989187753,1.010290245358786e-09,332,9.582398185641916
0.11856953989187753,1.1231803041726095e-09,332,9.582398185641916
0.11856953989187753,1.227867512539863e-09,332,9.582398185641916
0.11856953989187753,1.32604500127965e-09,332,9.582398185641916
0.11856953989187753,1.4169176293228305e-09,332,9.582398185641916
0.11856953989187753,1.5035756493962534e-09,332,9.582398185641916
0.11856953989187753,1.5874423507612994e-09,332,9.582398185641916
0.11856953989187753,1.663645025952338e-09,332,9.582398185641916
0.11856953989187753,1.7356772665264432e-09,332,9.582398185641916
0.11856953989187753,1.802085801935134e-09,332,9.582398185641916
0.11856953989187753,1.8645733323499557e-09,332,9.582398185641916
0.11856953989187753,1.9207797369523653e-09,332,9.582398185641916
0.11856953989187753,1.972360531477328e-09,332,9.582398185641916
0.11856953989187753,2.020954357980722e-09,332,9.582398185641916
0.11856953989187753,2.0633362102627274e-09,332,9.582398185641916
0.11856953989187753,2.0981638136595504e-09,332,9.582398185641916
0.11856953989187753,2.1281750787972773e-09,332,9.582398185641916
0.11856953989187753,2.152595156496794e-09,332,9.582398185641916
0.11856953989187753,2.173378334615443e-09,332,9.582398185641916
0.11856953989187753,2.1860370415155732e-09,332,9.582398185641916
0.11856953989187753,2.1934692933210555e-09,332,9.582398185641916
0.11856953989187753,2.1932236623119315e-09,332,9.582398185641916
0.11856953989187753,2.1899379539168158e-09,332,9.582398185641916
0.11856953989187753,2.179993532797993e-09,332,9.582398185641916
0.11856953989187753,2.162149299153876e-09,332,9.582398185641916
0.11856953989187753,2.140946997492382e-09,332,9.582398185641916
0.11856953989187753,2.112062371275166e-09,332,9.582398185641916
0.11856953989187753,2.0804943234306058e-09,332,9.582398185641916
0.11856953989187753,2.0416205605179075e-09,332,9.582398185641916
0.11856953989187753,1.996892817480989e-09,332,9.582398185641916
0.11856953989187753,1.9466999412908787e-09,332,9.582398185641916
0.11856953989187753,1.8903907546847766e-09,332,9.582398185641916
0.11856953989187753,1.8302020639869643e-09,332,9.582398185641916
0.11856953989187753,1.7647358077800834e-09,332,9.582398185641916
0.11856953989187753,1.6958607870181667e-09,332,9.582398185641916
0.11856953989187753,1.618681281468705e-09,332,9.582398185641916
0.11856953989187753,1.5386903482337162e-09,332,9.582398185641916
0.11856953989187753,1.451878314223293e-09,332,9.582398185641916
0.11856953989187753,1.3617387284312388e-09,332,9.582398185641916
0.11856953989187753,1.2619959486647867e-09,332,9.582398185641916
0.11856953989187753,1.1571236808757257e-09,332,9.582398185641916
0.11856953989187753,1.0419386779706997e-09,332,9.582398185641916
0.11856953989187753,9.163493815007065e-10,332,9.582398185641916
0.11856953989187753,7.791478883894104e-10,332,9.582398185641916
0.11856953989187753,6.266767890615217e-10,332,9.582398185641916
0.11856953989187753,4.559115248343724e-10,332,9.582398185641916
