mdot,F,nchannels,tau
0.14145544946388072,3.1425670253142077e-10,72,8.314994349272258
0.14145544946388072,4.381232929632154e-10,72,8.314994349272258
0.14145544946388072,5.475136440724364e-10,72,8.314994349272258
0.14145544946388072,6.460315674337907e-10,72,8.314994349272258
0.14145544946388072,7.363956763627011e-10,72,8.314994349272258
0.14145544946388072,8.200422051214931e-10,72,8.314994349272258
0.14145544946388072,8.96192922795844e-10,72,8.314994349272258
0.14145544946388072,9.6788101176268e-10,72,8.314994349272258
0.14145544946388072,1.0352984936378593e-09,72,8.314994349272258
0.14145544946388072,1.0996276691545153e-09,72,8.314994349272258
0.14145544946388072,1.1590915827321329e-09,72,8.314994349272258
0.14145544946388072,1.216047722584406e-09,72,8.314994349272258
0.14145544946388072,1.2676006067412898e-09,72,8.314994349272258
0.14145544946388072,1.3161529051402014e-09,72,8.314994349272258
0.14145544946388072,1.3620047029423554e-09,72,8.314994349272258
0.14145544946388072,1.4028835515425458e-09,72,8.314994349272258
0.14145544946388072,1.441503854408058e-09,72,8.314994349272258
0.14145544946388072,1.476990340810894e-09,72,8.314994349272258
0.14145544946388072,1.5072792299343927e-09,72,8.314994349272258
0.14145544946388072,1.533721352535274e-09,72,8.314994349272258
0.14145544946388072,1.5558340149411062e-09,72,8.314994349272258
0.14145544946388072,1.5746207274742053e-09,72,8.314994349272258
0.14145544946388072,1.5879675383907433e-09,72,8.314994349272258
0.14145544946388072,1.5972992919992134e-09,72,8.314994349272258
0.14145544946388072,1.602335327218795e-09,72,8.314994349272258
0.14145544946388072,1.6044129160392589e-09,72,8.314994349272258
0.14145544946388072,1.6014448229013134e-09,72,8.314994349272258
0.14145544946388072,1.5925364639012558e-09,72,8.314994349272258
0.14145544946388072,1.5816653407738007e-09,72,8.314994349272258
0.14145544946388072,1.5654513056593698e-09,72,8.314994349272258
0.14145544946388072,1.5461021096888183e-09,72,8.314994349272258
0.14145544946388072,1.51988024263038e-09,72,8.314994349272258
0.14145544946388072,1.4895901617389306e-09,72,8.314994349272258
0.14145544946388072,1.4570997418143927e-09,72,8.314994349272258
0.14145544946388072,1.4219268192534205e-09,72,8.314994349272258
0.14145544946388072,1.381803056685486e-09,72,8.314994349272258
0.14145544946388072,1.337931275450071e-09,72,8.314994349272258
0.14145544946388072,1.2912206031422577e-09,72,8.314994349272258
0.14145544946388072,1.2393409954180004e-09,72,8.314994349272258
0.14145544946388072,1.183136229599892e-09,72,8.314994349272258
0.14145544946388072,1.1254074831410675e-09,72,8.314994349272258
0.14145544946388072,1.0634926082524567e-09,72,8.314994349272258
0.14145544946388072,9.964233410033465e-10,72,8.314994349272258
0.14145544946388072,9.236549445868933e-10,72,8.314994349272258
0.14145544946388072,8.465895290507718e-10,72,8.314994349272258
0.14145544946388072,7.641792471967508e-10,72,8.314994349272258
0.14145544946388072,6.732022670631815e-10,72,8.314994349272258
0.14145544946388072,5.72859556050251e-10,72,8.314994349272258
0.14145544946388072,4.6133517214248006e-10,72,8.314994349272258
0.14145544946388072,3.3596061486334133e-10,72,8.314994349272258
