mdot,F,nchannels,tau
0.13689753199425747,7.05603342049832e-10,176,8.59241619187648
0.13689753199425747,9.875210533516947e-10,176,8.59241619187648
0.13689753199425747,1.2376204725701707e-09,176,8.59241619187648
0.13689753199425747,1.462858648573081e-09,176,8.59241619187648
0.13689753199425747,1.6699113292923333e-09,176,8.59241619187648
0.13689753199425747,1.8594414845267835e-09,176,8.59241619187648
0.13689753199425747,2.0371480627369233e-09,176,8.59241619187648
0.13689753199425747,2.2009614205932584e-09,176,8.59241619187648
0.13689753199425747,2.3549619220379007e-09,176,8.59241619187648
0.13689753199425747,2.4983867840429638e-09,176,8.59241619187648
0.13689753199425747,2.6351521271805926e-09,176,8.59241619187648
0.13689753199425747,2.762172257568002e-09,176,8.59241619187648
0.13689753199425747,2.8834836687431343e-09,176,8.59241619187648
0.13689753199425747,2.9968477377270275e-09,176,8.59241619187648
0.13689753199425747,3.0998365240089744e-09,176,8.59241619187648
0.13689753199425747,3.1939225251696345e-09,176,8.59241619187648
0.13689753199425747,3.2801063068580165e-09,176,8.59241619187648
0.13689753199425747,3.3596084928081895e-09,176,8.59241619187648
0.13689753199425747,3.4319023529917523e-09,176,8.59241619187648
0.13689753199425747,3.489488027750837e-09,176,8.59241619187648
0.13689753199425747,3.5417292180914794e-09,176,8.59241619187648
0.13689753199425747,3.5808621126123676e-09,176,8.59241619187648
0.13689753199425747,3.614962320400959e-09,176,8.59241619187648
0.13689753199425747,3.634383049512051e-09,176,8.59241619187648
0.13689753199425747,3.64673335878973e-09,176,8.59241619187648
0.13689753199425747,3.649590114775018e-09,176,8.59241619187648
0.13689753199425747,3.6429892006869936e-09,176,8.59241619187648
0.13689753199425747,3.6239947738156274e-09,176,8.59241619187648
0.13689753199425747,3.596488655809379e-09,176,8.59241619187648
0.13689753199425747,3.5602452810611843e-09,176,8.59241619187648
0.13689753199425747,3.51059964274211e-09,176,8.59241619187648
0.13689753199425747,3.4558375569229094e-09,176,8.59241619187648
0.13689753199425747,3.391251891198878e-09,176,8.59241619187648
0.13689753199425747,3.3177059050767065e-09,176,8.59241619187648
0.13689753199425747,3.236934570862759e-09,176,8.59241619187648
0.13689753199425747,3.142148426804176e-09,176,8.59241619187648
0.13689753199425747,3.0430465375134823e-09,176,8.59241619187648
0.13689753199425747,2.9339577355332383e-09,176,8.59241619187648
0.13689753199425747,2.8165323816848923e-09,176,8.59241619187648
0.13689753199425747,2.6910397670407356e-09,176,8.59241619187648
0.13689753199425747,2.5594359807148593e-09,176,8.59241619187648
0.13689753199425747,2.4164810750804783e-09,176,8.59241619187648
0.13689753199425747,2.2653498132720937e-09,176,8.59241619187648
0.13689753199425747,2.1006720688035948e-09,176,8.59241619187648
0.13689753199425747,1.925350588593531e-09,176,8.59241619187648
0.13689753199425747,1.7335129725999136e-09,176,8.59241619187648
0.13689753199425747,1.5248647799936279e-09,176,8.59241619187648
0.13689753199425747,1.2967076745695789e-09,176,8.59241619187648
0.13689753199425747,1.0429370348327936e-09,176,8.59241619187648
0.13689753199425747,7.586870776634109e-10,176,8.59241619187648
